0.10179 0.33083 -0.12765 -0.076873 0.33303 -0.31271 -0.114 -0.37219 0.29153 0.045883 -0.037008 -0.027672 0.043794 0.19867 -0.18134 0.37487 -0.13431 0.28547 0.046132 0.098066 -0.29469 0.12281 -0.17722 0.024488 0.13611 -0.16208 0.31087 -0.1899 0.083382 0.25439 -0.15281 -0.36677 -0.089459 -0.11431 -0.15689 0.018093 0.024188 0.052375 0.012489 0.21545 -0.083325 0.066146 -0.15294 0.40067 -0.0010593 -0.23794 0.14778 0.18862 0.018648 0.26729 -0.64139 -0.23383 -0.23383 0.30218 -0.2489 0.11158 -0.15367 0.16028 -0.3385 0.19992 0.11749 0.51149 0.058529 0.26923 0.049032 0.21956 -0.05151 0.13226 -0.016615 -0.32272 -0.16662 -0.07915 -0.10659 -0.042985 -0.39424 -0.1537 0.31112 0.075571 0.22325 -0.47092 -0.13219 0.25822 -0.26828 -0.23903 0.019186 -0.17911 -0.056943 0.085394 0.018941 -0.29669 0.045255 0.15154 0.23748 -0.37181 -0.2704 0.10036 -0.34304 -0.17267 -0.11284 0.12246 0.12744 0.43314 -0.11513 -0.73699 0.12313 0.23468 0.1892 -0.17075 -0.19009 0.040869 0.19324 0.12147 -0.33058 0.16868 -0.13914 -0.30329 -0.20356 -0.35436 -0.077236 -0.18645 0.1145 0.32757 0.24637 0.28942 -0.31233 0.27862 -0.011337 -0.17312 -0.09382 -0.29756 -0.17143 0.18023 -0.20477 -0.16646 -0.16297 0.098162 -0.16662 0.11959 -0.43523 0.11599 -0.3853 0.1941 -0.14608 -0.29721 0.42276 0.10404 0.13533 -0.0071295 -0.091595 0.22391 -0.14667 -0.21341 0.048024 0.048794 -0.27841 0.20071 -0.15173 0.22046 0.5324 -0.082019 -0.52794 0.40672 0.12405 0.25132 -0.12958 -0.42952 -0.17937 -0.15671 -0.20982 -0.0027088 0.13024 0.56825 0.2319 -0.38945 -0.061808 0.1564 -0.074296 0.088577 0.29146 -0.19566 0.14268 -0.30289 0.34988 0.4719 0.4503 0.022604 0.12719 -0.13509 -0.26577 0.12132 -0.00038446 0.23421 -0.052861 -0.0064577 0.24921 -0.12738 -0.16441 0.20448 -0.29005 -0.38512	Facts
-0.021515 0.38314 0.31926 -0.066288 0.16684 -0.50117 -0.39139 -0.041204 0.40323 0.050548 -0.33306 -0.10706 -0.26096 -0.21641 -0.17348 0.26666 0.056614 -0.018034 0.038608 0.11181 -0.13858 0.0115 -0.45697 -0.06452 0.095871 -0.5203 0.59743 -0.047561 -0.095914 0.070523 0.039695 -0.32621 0.13957 0.031242 -0.15464 0.058025 0.045761 -0.01534 -0.078791 -0.1233 0.025453 -0.027945 -0.46279 0.37744 0.36885 -0.26287 0.20443 0.27537 0.1072 -0.019336 -0.74351 0.10603 -0.17262 0.38424 -0.03642 0.21947 -0.12996 0.029001 -0.25057 0.25677 0.41731 0.41267 0.074603 0.19465 -0.10627 0.22108 -0.29963 0.16712 -0.080457 -0.076451 -0.22347 -0.08622 -0.024797 -0.3118 -0.10619 -0.30384 -0.082699 0.14984 0.39221 -0.063703 -0.22636 -0.030047 0.10226 0.069897 -0.19287 -0.37773 0.24867 0.24541 -0.26666 -0.34523 -0.12632 -0.23638 0.38803 -0.10359 -0.20584 -0.016212 -0.28058 -0.27237 -0.20877 0.22233 0.21332 0.31687 -0.12633 -0.26507 0.034741 0.47478 0.65183 -0.16485 -0.39527 0.12708 0.25185 0.17212 -0.45144 0.0002353 -0.29382 -0.14985 -0.24366 -0.44463 -0.055664 -0.2849 0.068441 0.20685 -0.049242 0.30809 -0.30138 0.40694 0.010177 -0.084932 -0.21531 -0.15262 0.13639 -0.24645 -0.093098 -0.27176 0.10565 0.4096 -0.20795 -0.35628 -0.13491 0.13426 0.03236 0.11544 0.053287 -0.02351 0.43427 0.32724 0.29527 -0.058408 0.37789 0.10682 0.055475 -0.11177 0.067657 0.047566 -0.045965 0.20567 -0.36141 0.49404 0.51351 -0.15566 -0.44372 0.07927 0.069761 0.088153 -0.35947 -0.12022 -0.15125 -0.20805 -0.091531 0.14481 0.12507 0.4968 0.16416 -0.31856 0.10161 0.15105 0.15557 -0.12856 -0.056891 -0.27699 0.011697 -0.068052 -0.0386 0.84734 0.51333 -0.10109 0.15154 -0.15276 -0.45699 0.30385 -0.19679 0.32764 0.025083 0.27052 0.42192 0.077328 -0.39537 0.22452 -0.33681 -0.55883	Facts
-0.065847 0.22887 0.25163 -0.16563 0.31149 -0.18803 -0.15451 -0.20727 0.46587 0.27482 -0.016988 -0.017886 -0.018286 0.073591 -0.071773 0.136 0.31025 0.1041 0.10139 0.20535 -0.12106 0.18402 -0.33861 -0.32397 0.17449 -0.30409 0.45014 -0.012419 0.072364 0.16921 0.16992 -0.1127 -0.14026 -0.14616 -0.56479 0.15751 0.12161 0.24298 0.097128 0.056213 -0.022828 0.12901 -0.013633 0.35866 0.31541 -0.1859 0.18773 0.24425 -0.027848 -0.0093043 -0.31052 0.24132 0.040334 0.40968 -0.20972 -0.051115 -0.062038 -0.041886 -0.093602 0.21053 0.044971 0.31019 -0.13903 0.2733 -0.16463 0.05158 -0.2623 0.24849 0.11931 -0.11796 0.13816 -0.11187 -0.043561 -0.30036 -0.21273 -0.024565 0.19807 -0.045818 0.27172 -0.0066979 -0.20886 -0.019948 -0.22176 0.13988 -0.25296 -0.26587 0.11459 -0.023607 -0.18656 -0.082556 0.039612 0.050781 0.25767 -0.21475 -0.11283 -0.1337 -0.16516 -0.32063 -0.19707 0.036205 0.16274 0.29281 -0.21935 -0.21119 -0.034401 0.48087 0.36852 0.055032 -0.28788 0.016801 -0.00068441 0.16652 -0.28832 0.05216 -0.16748 -0.20136 -0.16594 -0.37454 -0.019118 -0.29004 -0.047314 0.14838 -0.081832 0.25573 -0.45112 0.28659 -0.21068 0.074871 -0.1508 -0.26329 -0.0056151 0.034284 -0.22369 0.064954 0.11039 0.13111 -0.28018 -0.070045 -0.17165 0.18286 -0.14375 0.13875 -0.10775 -0.17022 0.30369 0.08766 0.14131 -0.14618 0.032402 0.15576 -0.098124 -0.096694 -0.093677 0.0095009 -0.37327 -0.17133 -0.37852 0.050944 0.32317 0.11317 -0.45643 0.24322 0.15106 0.073199 -0.46971 -0.16 -0.32873 -0.088466 -0.16418 -0.10084 0.020491 0.23927 0.11452 -0.26672 0.069416 -0.044597 0.14344 -0.14061 -0.029276 -0.22498 0.095805 -0.11514 0.1164 0.44336 0.33974 0.21187 0.1188 0.087085 -0.32468 0.13438 -0.089159 0.071208 0.086046 0.0062717 0.0070155 0.17109 -0.35612 0.32058 -0.051868 -0.26029	Facts
-0.016492 0.052791 -0.1466 0.20159 0.25918 -0.084188 -0.4101 -0.47562 0.21185 0.19069 -0.066224 -0.15369 -0.21041 -0.022829 -0.060101 0.096328 0.058419 0.26506 0.034384 0.1476 -0.064884 -0.054716 -0.33685 -0.22039 -0.018843 -0.15055 0.36034 -0.20376 0.22287 0.39919 0.13165 -0.080315 -0.19047 0.13742 -0.41035 -0.046255 0.098221 0.36064 0.065768 0.090254 -0.26785 0.31844 0.037508 0.46205 0.072663 -0.31478 0.13981 -0.0070151 0.23498 0.10874 -0.26785 0.041295 0.052703 0.51455 -0.39185 0.29335 -0.0066569 -0.31217 0.0068942 0.2962 0.084744 0.35467 0.11014 0.59835 -0.042556 0.33944 -0.016119 0.25177 0.03438 -0.028656 0.13599 -0.27101 -0.055113 -0.23324 -0.69309 -0.19571 0.25768 0.063446 0.13639 -0.26055 -0.18182 -0.015988 -0.0029434 0.11165 -0.17197 -0.23557 0.093411 0.11768 -0.13204 -0.16373 0.0029981 -0.065192 0.31198 -0.079402 -0.12469 -0.1389 -0.026793 -0.24064 -0.031949 -0.14767 0.15387 0.52843 0.034077 -0.53833 -0.00074135 0.38436 0.10253 0.18573 -0.16526 0.18335 -0.13179 0.056958 -0.41179 -0.045393 -0.19818 -0.29857 -0.35654 -0.43808 0.20932 -0.22993 -0.064551 0.11476 0.18146 0.18228 -0.12466 0.12187 -0.17139 -0.37412 -0.2633 -0.27351 0.071552 0.024828 -0.12287 -0.1246 0.12032 0.03599 -0.20189 -0.053311 -0.21754 0.24337 0.05526 0.2285 -0.17703 0.086265 0.34584 0.15519 0.28747 -0.00085624 -0.016794 0.3134 -0.19848 0.092185 -0.31136 -0.18641 -0.50258 -0.069393 -0.17615 -0.29307 0.51789 0.12554 -0.4436 0.31251 0.25781 -0.090507 -0.41589 -0.11472 -0.26593 -0.094918 -0.23271 -0.31991 0.19252 0.1133 0.13556 -0.27115 0.12118 0.14508 -0.16674 0.41089 -0.032897 -0.14275 0.11372 0.043699 0.38214 0.45472 0.34205 0.044253 -0.09614 0.16679 -0.22388 -0.042022 0.062616 0.12815 -0.01594 0.037275 0.077134 -0.058101 -0.1146 0.052158 -0.091587 -0.33396	Facts
-0.19022 0.28776 -0.20243 -0.054767 0.57339 -0.23729 -0.44142 -0.17042 0.62382 0.36241 0.067702 0.21491 -0.21579 0.67365 -0.19321 -0.031844 -0.035168 -0.095367 -0.14881 0.6172 0.23948 0.42168 -0.3192 -0.38932 -0.039008 -0.22522 0.53309 0.13271 -0.068608 0.18748 0.42182 -0.090388 -0.42293 -0.33698 -0.23231 0.14947 -0.032441 0.28184 0.5296 0.026566 0.13143 0.28876 -0.18875 0.4796 0.18426 -0.26126 -0.037248 0.42202 -0.088934 0.06955 -0.21884 0.22816 0.060661 0.31097 0.29534 -0.13869 0.096662 0.089726 -0.076271 0.45576 0.075904 0.0055659 0.35017 0.34331 0.14488 0.24467 -0.17381 0.29261 0.23466 -0.25678 0.29671 0.0071832 -0.17596 -0.15061 -0.092452 0.31242 -0.24506 -0.13743 -0.048331 -0.49538 -0.31016 0.26469 -0.0011766 -0.17443 -0.24749 -0.29274 0.0047153 -0.24155 0.0055693 0.12768 -0.11672 0.12535 -0.096523 -0.11172 -0.27581 -0.053668 -0.0096514 -0.15088 0.10658 -0.58845 0.28692 0.022874 0.0097267 0.097068 -0.034962 0.60728 0.051669 0.32136 -0.06157 0.23216 0.38258 0.12133 -0.29183 0.39692 0.036087 -0.099795 -0.10868 -0.48016 -0.14223 -0.12205 0.057 0.026307 -0.29918 0.30229 0.017651 0.14042 -0.13512 0.0059114 -0.28681 -0.20315 -0.067669 -0.038012 -0.044042 -0.062664 0.15639 0.018742 -0.35435 -0.24311 -0.6829 0.33029 0.21124 0.005037 -0.10812 0.594 0.2731 -0.28394 0.072529 -0.069119 -0.1427 -0.33902 -0.33126 -0.10448 -0.24519 -0.46419 0.027264 -0.17974 -0.49401 0.57919 0.30635 -0.058211 -0.44243 -0.11525 0.32787 -0.02665 -0.4981 0.084461 -0.2191 -0.0046107 -0.15442 -0.41477 -0.057532 0.40643 0.26567 -0.024308 -0.28845 -0.063014 0.62199 -0.066324 0.43652 0.11072 0.53834 -0.23663 -0.12269 0.25895 0.40104 0.22271 0.015566 0.0778 -0.38639 0.28718 -0.023199 0.007485 0.29147 -0.55313 -0.085591 0.035543 -0.4689 0.046587 -0.34456 -0.14674	Facts
0.25238 0.17042 -0.13187 -0.07647 -0.10055 -0.38864 -0.27157 0.13364 0.30429 0.689 0.079441 -0.049046 -0.16882 0.080157 0.12731 0.21967 -0.084259 0.147 -0.28586 -0.038961 0.065064 0.18431 -0.22684 -0.010989 -0.12393 -0.014442 0.29277 -0.15106 -0.24109 0.1517 0.17069 -0.21205 -0.095902 -0.27797 -0.31818 -0.0055407 0.23114 -0.32516 0.22615 0.22462 0.049616 -0.32183 -0.12408 0.010092 0.15839 -0.18781 -0.018359 0.11795 -0.044239 0.027808 -0.60564 -0.20865 -0.23277 -0.0556 -0.062306 -0.10003 0.034014 -0.049722 -0.27459 -0.0068629 -0.060708 0.21645 0.1658 -0.012828 -0.19013 0.060511 0.13127 -0.19257 0.30476 -0.19668 0.066018 0.20571 -0.40769 -0.11552 -0.37214 -0.11474 -0.070823 0.53329 -0.22462 -0.34051 0.073357 0.17671 0.15344 -0.4906 0.55943 0.18114 0.49833 0.096919 -0.1668 -0.14891 -0.073978 0.046487 0.21736 -0.34607 -0.09779 0.044189 -0.38259 0.085658 0.023756 -0.16001 -0.23667 0.34467 0.18857 -0.51581 0.088991 0.40061 0.25865 -0.30041 -0.0073771 -0.020199 0.36744 -0.23293 -0.0051306 0.26708 0.47148 -0.11158 0.096552 -0.30547 -0.41565 -0.0095797 0.20264 0.089663 0.0065765 0.46633 -0.36851 -0.024538 0.074379 0.050795 -0.15523 -0.45383 0.43328 -0.046391 -0.093541 -0.023116 -0.0984 -0.0026946 -0.17854 -0.0043537 -0.2115 0.011556 -0.24889 0.17359 0.11329 -0.15758 0.11593 0.17978 0.12744 0.18589 -0.15517 0.28199 -0.31229 0.027866 0.25579 -0.1194 -0.18744 -0.074674 -0.086091 0.1869 0.53567 -0.4042 -0.44148 -0.40356 0.10962 -0.18193 0.26337 -0.40406 -0.3132 -0.063299 -0.074034 -0.097964 -0.24265 0.22713 0.37513 -0.33082 -0.12585 -0.11155 0.11132 -0.20689 0.24504 0.054536 -0.076324 -0.018005 -0.20975 0.46848 0.28748 -0.0015244 0.11286 -0.075065 0.16828 0.28562 0.41287 -0.14912 -0.36857 -0.022984 0.12759 0.13345 -0.10609 0.14244 -0.0064846 -0.3453	Ratio of the decision
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	Facts
0.036428 0.4085 0.082868 0.26049 -0.081544 -0.091685 0.17542 0.14609 0.049876 0.18257 -0.045291 -0.12499 -0.058406 -0.072597 -0.087971 -0.13132 0.15913 0.13223 0.027143 0.11403 -0.11904 -0.010052 -0.15425 0.12757 -0.19703 -0.058369 0.32895 0.15706 0.14271 0.146 3.2828e-05 -0.032538 -0.13463 0.084689 -0.10158 0.08378 0.25608 -0.093213 0.18399 -0.12111 0.1488 -0.078912 -0.31079 0.042488 -0.15767 0.12901 -0.13906 0.011067 -0.081156 0.15156 -0.48018 0.1006 -0.37463 0.27103 0.12134 -0.0037801 -0.031104 0.16731 -0.065162 0.2614 0.16599 0.097627 0.21125 0.10709 0.18033 0.049837 -0.22907 0.11949 -0.25016 -0.18275 -0.11489 -0.19561 -0.026781 0.033693 -0.20371 0.15371 -0.05991 -0.25266 0.24345 -0.017226 -0.17603 -0.27721 0.074069 0.08831 -0.10195 -0.36177 0.18486 -0.060538 -0.28724 -0.14328 -0.23441 -0.028547 0.19149 -0.085929 -0.059787 0.0098636 0.17427 -0.11633 -0.39221 -0.0020725 0.20226 0.33459 -0.12682 -0.32104 -0.032763 0.33046 0.20424 0.1044 -0.22617 -0.088027 0.19512 -0.030808 -0.36541 0.09217 -0.22052 -0.071612 -0.090438 -0.31578 0.12023 -0.16727 0.11993 0.29952 0.33453 0.43488 -0.0083036 0.27707 -0.024649 -0.40808 -0.18065 -0.15513 0.14546 0.11938 -0.43813 -0.014633 -0.0001265 -0.11811 -0.34815 0.01058 -0.2528 0.18746 0.21719 0.098283 0.14004 0.18805 0.37459 -0.039809 0.056972 0.12034 0.21402 -0.065516 -0.12266 -0.17508 -0.14405 0.059739 -0.14061 0.10872 -0.41738 0.53592 0.48905 -0.21087 -0.3637 0.10593 0.42868 0.13492 -0.36536 -0.19015 -0.19862 -0.40775 -0.45767 0.10751 -0.22188 0.040161 0.11694 -0.21008 0.038026 0.16551 0.16656 -0.25579 0.06272 -0.23779 0.44689 -0.10307 0.060938 0.48768 0.51484 -0.059334 0.22557 0.0061188 -0.083584 0.036835 -0.063899 0.090162 0.018122 0.021393 0.28632 -0.064611 -0.63188 0.17817 -0.081417 -0.21669	Facts
-0.28154 -0.50896 -0.020042 -0.14404 0.44786 -0.21724 -0.6955 -0.86042 -0.038953 0.012437 0.20243 0.062679 0.025153 0.15555 -0.45379 0.21098 0.088919 0.196 -0.055675 0.23745 0.12597 0.0035429 0.42051 -0.93247 0.66396 -0.044198 0.21517 -0.052681 0.070393 0.88896 0.78198 -0.4229 0.016232 -0.22536 -1.046 0.057964 0.26693 0.25909 0.67805 -0.42696 0.0067956 -0.30581 0.62325 0.39621 0.76327 -0.00052142 -0.072447 0.18996 0.13296 0.21468 -0.90866 -0.059399 0.071644 0.717 0.6848 0.60975 -0.31131 0.10882 -0.67972 0.014938 0.39905 0.50702 0.4685 -0.080704 -0.25548 0.011373 -0.36928 -0.21252 0.31327 -0.58695 0.67558 -0.079234 0.042225 -0.7683 -1.0182 0.36128 -0.15556 -0.074608 0.66515 -0.15507 -0.34337 -0.14647 0.19738 0.88238 -0.15491 -0.20627 -0.055381 -0.14697 -0.034823 -0.44274 -0.14346 0.26174 -0.023862 -0.13297 0.17985 0.41636 0.13219 -0.5242 -0.51421 -0.22714 0.059026 0.51304 -0.16969 -0.51876 -0.46037 0.11227 0.62162 0.028289 -0.13171 -0.32186 0.45663 -0.27205 0.11059 -0.35257 -0.032077 -0.37878 -0.1599 -0.49592 0.73492 -0.24481 -0.10409 0.11653 -0.17044 -0.095771 -0.28839 -0.49301 0.0032271 -0.18384 -0.1202 -0.37044 0.32154 0.1542 -0.10407 0.23314 0.043557 -0.07894 -0.12095 0.32401 -0.039018 -0.041792 0.40202 0.052481 0.28257 -0.12621 0.18225 -0.23939 0.14571 0.21419 -0.13301 0.5317 -0.34247 -0.28367 -0.71283 -0.75432 -0.18454 -0.097441 -0.1838 0.19998 0.62926 0.12772 -0.83471 -0.17369 0.65498 -0.25823 -0.26396 -0.3241 -0.37836 -0.58626 -0.36618 -0.29875 -0.5908 0.57856 0.68042 -0.0068956 -0.36139 -0.41511 -0.1764 -0.33189 0.39325 0.26248 -0.1516 -0.055461 0.1752 0.23949 0.0045715 -0.059927 -0.33767 -0.62595 -0.36571 0.48549 0.16035 0.25425 0.28333 -0.16561 0.32981 0.35052 -0.81241 0.15969 -0.72106 -0.49116	Facts
-0.0082012 0.1139 -0.04617 0.05749 -0.055117 -0.053487 0.092779 0.011611 -0.012562 0.014308 -0.053056 0.07738 -0.044054 0.038029 -0.0056315 -0.03817 -2.4769e-05 -0.037352 0.026921 -0.086126 0.035473 -0.010333 0.0020703 0.019405 -0.08925 -0.034779 0.11917 0.094689 0.058902 0.058126 0.0224 -0.034764 -0.039252 -0.048676 -0.1542 -1.9026e-07 0.14784 0.013328 0.11179 -0.052828 0.10381 -0.014295 0.0095704 -0.079354 0.039504 0.0037033 -0.12844 -0.022967 -0.051034 0.050014 -0.13505 0.0021095 -0.16543 0.083256 -0.0022303 -0.032075 0.0084 0.11339 0.0099049 -0.021103 -0.049492 0.037447 0.12437 -0.012641 0.065981 0.04097 -0.11551 0.047095 -0.082239 -0.13319 0.0051846 0.0074832 -0.061834 0.042773 -0.12948 -0.0070204 0.040763 0.029517 0.055311 -0.084949 -0.097726 -0.021766 0.083825 0.010575 -0.036974 -0.16908 0.028647 -0.025119 -0.036495 -0.12183 -0.05781 -0.064864 0.033128 -0.086547 -0.059174 -0.088547 0.057596 -0.050723 -0.066521 -0.027655 0.061351 0.17797 0.060533 -0.13215 0.017749 0.28058 0.027191 -0.04494 -0.13537 0.035281 0.070642 0.00095995 -0.17221 0.080573 -0.10378 -0.015321 -0.085973 -0.12984 -0.0022011 -0.028308 0.080543 0.10661 0.073107 0.10675 0.00095436 0.049698 0.024102 -0.1247 -0.061432 -0.10859 0.045206 0.1016 -0.13657 0.017752 0.0084668 -0.0049835 -0.22618 0.035056 -0.053277 -0.010199 0.027303 0.11014 -0.024185 0.068518 0.10115 -0.088199 -0.0043897 0.12341 0.12925 0.031082 -0.068926 -0.14014 -0.01191 0.03694 -0.13731 0.050675 -0.18015 0.20071 0.17631 -0.030452 -0.1868 0.060276 0.20067 0.068027 -0.17099 -0.09642 -0.15056 -0.1402 -0.15086 -0.053034 -0.09806 0.08488 0.010475 -0.11496 -0.047793 0.078503 0.029999 -0.08391 0.044461 -0.11627 0.22164 -0.046979 1.7646e-05 0.081387 0.18801 0.060557 0.04086 0.021246 0.010671 -0.0086287 -0.092227 -0.00076959 0.067291 -0.082434 0.031565 -0.028919 -0.20391 0.073782 0.051427 -0.10939	Facts
